track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage,lifecycle_stage,retention_stability_index,entry_age_days,content_maturity,retention_segment,entry_strength,opportunity_segment,marketing_intensity,playlist_recommendation
narcotics (with bryant myers) | dei v & bryant myers,Narcotics (with Bryant Myers),Dei V & Bryant Myers,2024-10-04,2025-06-11,35,15,50,188,75,85,74,single,1,True,2.89985,251,251,0.749003984063745,74.9003984063745,2024-12-28,15,85,-0.007256545429261236,0.0119431396027142,20,15,Stable,-1,-1.3333333333333335,Mature Phase,74.36,139,Mature,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
"natanael cano: bzrp music sessions, vol. 59 | bizarrap & natanael cano","Natanael Cano: Bzrp Music Sessions, Vol. 59",Bizarrap & Natanael Cano,2025-04-06,2025-04-13,34,32,47,8,70,83,83,single,1,True,2.598133333333333,8,8,1.0,100.0,2025-04-07,32,1,1.5595238095238084,1.9166666666666634,2,13,Declining,13,18.571428571428573,Decline Phase,39.07,323,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
new woman (feat. rosalía) | lisa & rosalía,New Woman (feat. ROSALÍA),LISA & ROSALÍA,2025-08-17,2025-08-30,15,15,49,14,0,91,91,single,1,False,2.9964833333333334,14,14,1.0,100.0,2025-08-17,15,0,2.571428571428571,3.186813186813185,0,34,Declining,91,,Decline Phase,28.0,456,Established,Moderate Retention,Moderate Entry,Low Priority,Low,Maintain Current Support
ni me conozco | rauw alejandro,Ni Me Conozco,Rauw Alejandro,2025-11-17,2025-11-22,26,26,50,6,66,75,75,album,18,True,3.8297833333333333,6,6,1.0,100.0,2025-11-17,26,0,3.7999999999999985,1.7714285714285682,0,24,Declining,9,13.636363636363635,New Entry,20.83,548,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Maintain Current Support
niña bonita | feid & sean paul,Niña Bonita,Feid & Sean Paul,2024-05-18,2024-08-08,14,13,49,83,88,90,88,single,1,False,3.12755,83,83,1.0,100.0,2024-05-19,13,1,0.25672725746190334,0.005898157088283015,1,35,Stable,0,0.0,Mature Phase,79.57,0,Fresh,High Retention,Moderate Entry,Star Content,Very High,Maintain Strong Playlist Support
no digas na | feid & yandel,No Digas Na,Feid & Yandel,2025-04-17,2025-04-20,50,48,49,4,71,74,74,single,5,False,3.4731,4,4,1.0,100.0,2025-04-18,48,1,-0.3000000000000016,1.0000000000000084,2,-1,Stable,3,4.225352112676056,New Entry,76.92,334,Established,Short Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
no estuviste en lo malo - remix | morad & beny jr & dellafuente,No Estuviste En Lo Malo - REMIX,Morad & Beny Jr & DELLAFUENTE,2024-10-07,2025-01-31,12,12,50,112,63,78,77,single,1,False,4.472,117,117,0.9572649572649573,95.72649572649573,2024-10-07,12,0,0.12829295793897547,0.026232616940581578,0,38,Stable,14,22.22222222222222,Mature Phase,84.84,142,Mature,High Retention,Moderate Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
no estuviste en lo malo | morad,No Estuviste En Lo Malo,Morad,2024-05-18,2024-06-23,47,46,50,11,67,77,77,album,19,False,4.128,37,37,0.2972972972972973,29.72972972972973,2024-05-31,46,13,0.06363636363636603,0.8545454545454557,1,3,Stable,10,14.925373134328357,Mature Phase,27.95,0,Fresh,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
no has cambiado | baby rasta & noriel & hades66,No Has Cambiado,Baby Rasta & Noriel & Hades66,2025-10-13,2025-11-27,45,11,40,24,64,71,71,single,1,True,4.606733333333334,46,46,0.5217391304347826,52.17391304347826,2025-10-15,11,2,0.2569565217391294,0.24086956521739028,34,-5,Stable,7,10.9375,Mature Phase,41.51,513,Established,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
no me quiero casar | bad bunny,NO ME QUIERO CASAR,Bad Bunny,2024-10-14,2024-10-19,22,22,49,6,0,84,84,album,22,True,3.7609,6,6,1.0,100.0,2024-10-14,22,0,4.914285714285713,12.514285714285707,0,27,Declining,84,,New Entry,16.91,149,Mature,Moderate Retention,Moderate Entry,Low Priority,Low,Maintain Current Support
no pienso llamar | soge culebra,NO PIENSO LLAMAR,Soge Culebra,2024-10-14,2025-03-02,41,7,50,140,0,73,69,album,13,False,3.3058666666666667,140,140,1.0,100.0,2024-12-23,7,70,0.15112724410137543,0.11346351490236375,34,9,Stable,69,,Peak Phase,86.87,149,Mature,High Retention,Weak Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
no pienso llamar | soge culebra & quevedo & garabatto,NO PIENSO LLAMAR,Soge Culebra & Quevedo & GARABATTO,2024-10-07,2024-10-13,16,16,19,7,43,72,72,single,1,False,3.3058666666666667,7,7,1.0,100.0,2024-10-07,16,0,-0.6071428571428562,3.857142857142857,0,3,Stable,29,67.44186046511628,New Entry,62.22,142,Mature,Moderate Retention,Moderate Entry,Low Priority,Low,Maintain Current Support
no soy eterno | bizarrap & milo j,No soy Eterno,Bizarrap & Milo j,2024-10-07,2024-10-13,42,27,45,7,67,80,80,single,5,False,2.5244666666666666,7,7,1.0,100.0,2024-10-10,27,3,-0.4642857142857166,2.035714285714285,15,3,Stable,13,19.402985074626866,New Entry,68.29,142,Mature,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
no te quieren conmigo - remix | gaby music & anuel aa & luar la l,No Te Quieren Conmigo - Remix,Gaby Music & Anuel AA & Luar La L,2025-04-07,2025-04-27,17,17,47,21,62,77,77,single,1,False,5.470433333333333,21,21,1.0,100.0,2025-04-07,17,0,0.8701298701298704,0.6545454545454542,0,30,Declining,15,24.193548387096776,Decline Phase,53.47,324,Established,Long Retention,Moderate Entry,Hidden Opportunity,High,Maintain Current Support
no te quieren conmigo | gaby music & lunay & luar la l,No Te Quieren Conmigo,Gaby Music & Lunay & Luar La L,2024-12-20,2025-04-10,50,4,43,110,67,89,84,single,1,False,4.200666666666667,112,112,0.9821428571428571,98.21428571428571,2025-01-10,4,21,0.13310190924869822,0.09005702950657164,46,-7,Stable,17,25.37313432835821,Peak Phase,86.68,216,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
no_se_ve.mp3 | emilia,No_Se_Ve.mp3,Emilia,2024-11-04,2025-02-09,39,32,48,75,0,77,76,album,13,False,3.3939333333333335,98,98,0.7653061224489796,76.53061224489795,2024-11-05,32,1,0.131379800853485,0.22779516358463742,7,9,Stable,76,,Mature Phase,67.64,170,Mature,High Retention,Weak Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
no_se_ve.mp3 | emilia & ludmilla & zecca,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,2024-06-08,2024-11-03,47,13,49,134,83,89,84,single,1,True,3.3939333333333335,149,149,0.8993288590604027,89.93288590604027,2024-08-25,13,78,0.057442112744547906,-0.014107407823040655,34,2,Stable,1,1.2048192771084338,Mature Phase,85.05,21,Fresh,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
nochentera | vicco,Nochentera,Vicco,2024-05-18,2025-01-09,11,9,49,156,81,83,75,single,1,False,3.3697333333333335,237,237,0.6582278481012658,65.82278481012658,2024-05-27,9,9,0.20106683946831883,-0.04142498142909095,2,38,Stable,-6,-7.4074074074074066,Peak Phase,54.8,0,Fresh,High Retention,Moderate Entry,Star Content,Very High,Maintain Strong Playlist Support
