track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage
hablame claro | yandel & feid,Hablame Claro,Yandel & Feid,2025-09-16,2025-10-12,37,5,49,27,70,84,83,single,1,True,2.5828166666666665,27,27,1.0,100.0,2025-09-25,5,9,0.7661782661782661,0.4352869352869362,32,12,Declining,13,18.571428571428573
hala madrid ...y nada más | real madrid,Hala Madrid ...y nada más,Real Madrid,2025-06-03,2025-06-03,43,43,43,1,60,60,60,single,1,False,2.95,1,1,1.0,100.0,2025-06-03,43,0,0.0,0.0,0,0,Stable,0,0.0
halo | quevedo,HALO,Quevedo,2025-11-24,2025-11-27,7,7,8,4,63,69,69,album,18,False,3.0210166666666667,4,4,1.0,100.0,2025-11-24,7,0,0.20000000000000015,2.0000000000000004,0,1,Stable,6,9.523809523809524
hardaway | duki,Hardaway,Duki,2025-11-03,2025-11-03,35,35,35,1,62,62,62,album,15,True,3.6072,1,1,1.0,100.0,2025-11-03,35,0,0.0,0.0,0,0,Stable,0,0.0
hasta olvidarte | mau y ricky,Hasta Olvidarte,Mau y Ricky,2025-06-03,2025-06-08,30,23,34,6,60,71,71,album,15,False,3.1477,6,6,1.0,100.0,2025-06-04,23,1,1.4571428571428566,1.742857142857142,7,4,Declining,11,18.333333333333332
hay lupita | lomiiel,HAY LUPITA,Lomiiel,2025-07-12,2025-10-29,32,2,47,103,77,85,80,single,1,False,1.7639333333333334,110,110,0.9363636363636364,93.63636363636364,2025-08-04,2,23,0.3851205904318411,0.009126652901638476,30,15,Stable,3,3.896103896103896
hay lupita | megan koffe,Hay Lupita,Megan Koffe,2025-06-28,2025-07-10,43,30,32,13,55,64,64,single,1,True,1.81425,13,13,1.0,100.0,2025-07-08,30,10,-0.5989010989010983,0.6813186813186815,13,-11,Stable,9,16.363636363636363
haz lo que quieras conmigo | walls,haz lo que quieras conmigo,Walls,2025-09-22,2025-10-19,33,33,47,20,53,68,68,single,1,False,3.4767166666666665,28,28,0.7142857142857143,71.42857142857143,2025-09-22,33,0,-0.04135338345864662,0.4330827067669156,0,14,Stable,15,28.30188679245283
headshot | anuel aa,Headshot,Anuel AA,2025-09-22,2025-09-22,29,29,29,1,61,61,61,single,1,True,6.820983333333333,1,1,1.0,100.0,2025-09-22,29,0,0.0,0.0,0,0,Stable,0,0.0
heavy is the crown | linkin park,Heavy Is the Crown,Linkin Park,2025-09-27,2025-09-27,49,49,49,1,78,78,78,single,2,False,2.783533333333333,1,1,1.0,100.0,2025-09-27,49,0,0.0,0.0,0,0,Stable,0,0.0
heavyweight | eladio carrion,Heavyweight,Eladio Carrion,2025-05-04,2025-05-04,49,49,49,1,62,62,62,single,5,True,2.7462666666666666,1,1,1.0,100.0,2025-05-04,49,0,0.0,0.0,0,0,Stable,0,0.0
hermosa casualidad | sen senra & aitana,Hermosa Casualidad,Sen Senra & Aitana,2025-06-02,2025-06-09,43,39,50,6,34,61,61,single,1,False,3.42965,8,8,0.75,75.0,2025-06-06,39,4,0.5142857142857123,3.857142857142853,4,7,Stable,27,79.41176470588235
hey bb | saiko,HEY BB,SAIKO,2025-04-28,2025-05-02,26,26,44,5,59,65,65,album,16,False,2.72835,5,5,1.0,100.0,2025-04-28,26,0,3.199999999999998,1.499999999999994,0,18,Declining,6,10.16949152542373
hey lil mama | eladio carrion,Hey Lil Mama,Eladio Carrion,2025-01-21,2025-04-13,9,8,48,78,69,86,81,album,17,False,3.6056333333333335,83,83,0.9397590361445783,93.97590361445783,2025-01-25,8,4,0.5134991590687792,0.031550727753258734,1,39,Stable,12,17.391304347826086
hey mor | ozuna,Hey Mor,Ozuna,2024-05-18,2024-09-12,30,30,50,97,91,92,88,album,18,False,3.276666666666667,118,118,0.8220338983050848,82.20338983050848,2024-05-18,30,0,0.1834762255417631,-0.018067536292867867,0,20,Stable,-3,-3.296703296703297
hibiki | bad bunny,HIBIKI,Bad Bunny,2024-10-14,2024-12-01,2,2,49,49,0,92,89,album,22,True,3.466666666666667,49,49,1.0,100.0,2024-10-14,2,0,1.024795918367347,0.24255102040816376,0,47,Declining,89,
historias por contar | operación triunfo 2023,Historias Por Contar,Operación Triunfo 2023,2025-02-22,2025-02-24,28,28,50,3,57,57,57,single,1,False,3.2007,3,3,1.0,100.0,2025-02-22,28,0,11.000000000000004,6.921108439379876e-15,0,22,Declining,0,0.0
holanda | jhayco,Holanda,Jhayco,2024-08-04,2025-03-12,47,3,45,219,73,93,84,single,1,True,3.86155,221,221,0.9909502262443439,99.09502262443439,2024-08-16,3,12,0.19604921909810694,-0.006086121996641218,44,-2,Stable,11,15.068493150684931
holly jolly christmas | michael bublé,Holly Jolly Christmas,Michael Bublé,2024-12-25,2024-12-27,24,24,45,3,83,83,83,album,16,False,1.9964333333333333,3,3,1.0,100.0,2024-12-25,24,0,10.5,-5.975218704900159e-16,0,21,Declining,0,0.0
houdini | dua lipa,Houdini,Dua Lipa,2024-11-11,2024-11-17,23,23,50,7,58,89,89,single,1,False,3.0986166666666666,7,7,1.0,100.0,2024-11-11,23,0,3.035714285714288,4.0357142857142865,0,27,Declining,31,53.44827586206896
hoy | valentino merlo & the la planta,Hoy,Valentino Merlo & The La Planta,2025-09-29,2025-10-04,19,13,14,6,83,84,84,single,1,False,3.30825,6,6,1.0,100.0,2025-10-02,13,3,-1.1142857142857134,0.25714285714285945,6,-5,Improving,1,1.2048192771084338
i can do it with a broken heart | taylor swift,I Can Do It With a Broken Heart,Taylor Swift,2025-04-23,2025-04-23,50,50,50,1,82,82,82,album,16,True,3.6334,1,1,1.0,100.0,2025-04-23,50,0,0.0,0.0,0,0,Stable,0,0.0
i like the way you kiss me | artemas,i like the way you kiss me,Artemas,2025-04-04,2025-05-02,48,19,50,21,92,100,100,single,1,False,2.3752333333333335,29,29,0.7241379310344828,72.41379310344827,2025-04-18,19,14,-0.537662337662337,0.3233766233766228,29,2,Stable,8,8.695652173913043
ia | clarent,IA,Clarent,2025-10-20,2025-11-12,19,1,1,24,57,78,78,single,1,True,2.8571333333333335,24,24,1.0,100.0,2025-11-09,1,20,-0.4826086956521744,0.7899999999999981,18,-18,Stable,21,36.84210526315789
ia | clarent & mora,IA,Clarent & Mora,2025-11-13,2025-11-27,1,1,9,15,79,80,80,single,1,True,4.0,15,15,1.0,100.0,2025-11-13,1,0,0.825,0.08928571428571422,0,8,Declining,1,1.2658227848101267
iguales | quevedo,IGUALES,Quevedo,2025-11-24,2025-11-27,3,3,4,4,66,71,71,album,18,False,3.055266666666667,4,4,1.0,100.0,2025-11-24,3,0,0.4,1.6999999999999942,0,1,Stable,5,7.575757575757576
il capo | rauw alejandro,IL Capo,Rauw Alejandro,2025-11-17,2025-11-17,38,38,38,1,65,65,65,album,18,True,4.159983333333333,1,1,1.0,100.0,2025-11-17,38,0,0.0,0.0,0,0,Stable,0,0.0
imagínate | danny ocean & kapo,Imagínate,Danny Ocean & Kapo,2025-11-15,2025-11-27,45,15,32,13,70,78,78,single,1,True,2.8394166666666667,13,13,1.0,100.0,2025-11-23,15,8,-1.5164835164835162,0.6758241758241766,30,-13,Improving,8,11.428571428571429
imperio | duki,Imperio,Duki,2025-11-03,2025-11-23,22,15,49,19,62,76,76,album,15,True,2.81185,21,21,0.9047619047619048,90.47619047619048,2025-11-09,15,6,1.5421052631578949,0.6298245614035095,7,27,Declining,14,22.58064516129032
it's beginning to look a lot like christmas | michael bublé,It's Beginning to Look a Lot like Christmas,Michael Bublé,2024-12-25,2024-12-27,16,16,28,3,87,87,87,album,21,False,3.453316666666667,3,3,1.0,100.0,2024-12-25,16,0,6.0,-3.4580776809140764e-15,0,12,Declining,0,0.0
it's the most wonderful time of the year | andy williams,It's the Most Wonderful Time of the Year,Andy Williams,2024-12-25,2024-12-27,12,12,24,3,79,79,79,album,12,False,2.5166666666666666,3,3,1.0,100.0,2024-12-25,12,0,6.000000000000001,-1.3079987171935325e-14,0,12,Declining,0,0.0
"japoni (feat. camin, moncho chavea, jthyago & samueliyo baby) | oscar el ruso & samuel g & omar montes","Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",Oscar el Ruso & Samuel G & Omar Montes,2025-01-18,2025-06-17,49,26,49,72,68,77,65,single,1,False,4.1334,151,151,0.4768211920529801,47.682119205298015,2025-02-25,26,38,0.16943211782108175,-0.016624863335262176,23,0,Stable,-3,-4.411764705882353
jingle bell rock | bobby helms,Jingle Bell Rock,Bobby Helms,2024-12-25,2024-12-27,10,10,20,3,94,94,94,single,2,False,2.1828833333333333,3,3,1.0,100.0,2024-12-25,10,0,4.999999999999999,4.90463607728069e-15,0,10,Declining,0,0.0
k-pop | travis scott & bad bunny & the weeknd,K-POP,Travis Scott & Bad Bunny & The Weeknd,2024-07-23,2024-08-05,21,21,50,14,82,93,93,single,1,True,3.087,14,14,1.0,100.0,2024-07-23,21,0,2.0087912087912088,2.558241758241756,0,29,Declining,11,13.414634146341465
kassandra | quevedo,KASSANDRA,Quevedo,2025-11-24,2025-11-27,2,2,2,4,66,72,72,album,18,False,3.0528666666666666,4,4,1.0,100.0,2025-11-24,2,0,-1.6429779903597286e-16,2.000000000000003,0,0,Stable,6,9.090909090909092
khé? | rauw alejandro,Khé?,Rauw Alejandro,2025-11-17,2025-11-27,18,8,11,11,67,83,83,album,18,False,3.4344333333333332,11,11,1.0,100.0,2025-11-23,8,6,-0.06363636363636312,1.4363636363636387,10,-7,Stable,16,23.88059701492537
ktm | jhayco & bryant myers & luar la l,KTM,Jhayco & Bryant Myers & Luar La L,2025-03-24,2025-03-28,16,16,49,4,0,70,70,single,1,True,6.112666666666667,5,5,0.8,80.0,2025-03-24,16,0,9.900000000000006,21.300000000000004,0,33,Declining,70,
la 125 | quevedo,LA 125,Quevedo,2025-11-24,2025-11-27,10,10,22,4,62,67,67,album,18,False,3.2381,4,4,1.0,100.0,2025-11-24,10,0,3.7,1.6000000000000043,0,12,Declining,5,8.064516129032258
la baby | brytiago,La Baby,Brytiago,2024-11-03,2024-12-02,42,3,12,16,55,74,74,single,1,True,2.6888833333333335,30,30,0.5333333333333333,53.333333333333336,2024-11-30,3,27,-1.9808823529411757,0.8617647058823533,39,-30,Improving,19,34.54545454545455
la baby | tainy,LA BABY,Tainy,2024-07-02,2024-07-12,25,25,47,11,67,78,78,album,19,False,3.047616666666667,11,11,1.0,100.0,2024-07-02,25,0,1.8363636363636375,1.0000000000000016,0,22,Declining,11,16.417910447761194
la bachata | manuel turizo,La Bachata,Manuel Turizo,2024-05-18,2025-11-19,24,11,46,538,86,88,82,album,15,False,2.7106166666666667,551,551,0.9764065335753176,97.64065335753176,2025-01-01,11,228,-0.009341207809122735,-0.004332189526385228,13,22,Stable,-4,-4.651162790697675
la bebe - remix | yng lvcas & peso pluma,La Bebe - Remix,Yng Lvcas & Peso Pluma,2024-05-18,2024-08-29,13,10,49,104,99,100,96,single,2,True,3.905866666666667,104,104,1.0,100.0,2024-06-01,10,14,0.35745759095273666,-0.034204630321135986,3,36,Stable,-3,-3.0303030303030303
la canción feliz del disco | eladio carrion,La Canción Feliz Del Disco,Eladio Carrion,2025-01-21,2025-01-24,13,13,50,4,69,75,75,album,17,True,2.8920666666666666,4,4,1.0,100.0,2025-01-21,13,0,11.600000000000001,2.2999999999999945,0,37,Declining,6,8.695652173913043
la capi | myke towers,LA CAPI,Myke Towers,2024-12-14,2025-09-25,41,13,49,233,72,81,75,album,23,True,3.3726666666666665,286,286,0.8146853146853147,81.46853146853147,2025-01-22,13,39,0.09319679876139841,-0.017770744868569558,28,8,Stable,3,4.166666666666666
la falda | myke towers,LA FALDA,Myke Towers,2024-11-25,2025-11-23,3,1,44,359,0,94,83,album,23,True,2.9038166666666667,364,364,0.9862637362637363,98.62637362637363,2025-02-18,1,85,0.07134757732787646,-0.007966988790505296,2,41,Stable,83,
la fiesta | pedro capó,La Fiesta,Pedro Capó,2024-05-18,2024-06-27,36,30,50,17,71,76,76,album,10,False,3.3507333333333333,41,41,0.4146341463414634,41.46341463414634,2024-05-20,30,2,1.009803921568628,0.2426470588235287,6,14,Declining,5,7.042253521126761
la gata bajo la lluvia | naiara,La Gata Bajo La Lluvia,Naiara,2025-01-25,2025-01-25,46,46,46,1,55,55,55,single,1,False,2.7446333333333333,1,1,1.0,100.0,2025-01-25,46,0,0.0,0.0,0,0,Stable,0,0.0
la inocente | mora,LA INOCENTE,Mora,2024-05-30,2024-08-11,49,45,50,31,88,90,88,album,15,True,3.36955,74,74,0.4189189189189189,41.891891891891895,2024-06-21,45,22,0.04193548387096672,-0.0056451612903237885,4,1,Stable,0,0.0
la jumpa | arcángel,La Jumpa,Arcángel,2024-05-18,2024-06-23,42,36,48,37,87,87,87,album,18,True,4.26155,37,37,1.0,100.0,2024-05-29,36,11,0.26908487434803274,1.1271669913985416e-15,6,6,Stable,0,0.0
la marina sta morena | figa flawas,LA MARINA STA MORENA,Figa Flawas,2025-08-07,2025-10-15,49,19,42,69,65,73,71,single,1,False,2.1888666666666667,70,70,0.9857142857142858,98.57142857142858,2025-09-04,19,28,0.07661673364998177,0.07376689806357371,30,-7,Stable,6,9.230769230769232
la nena | lyanno & rauw alejandro,LA NENA,Lyanno & Rauw Alejandro,2025-04-21,2025-05-25,47,25,48,27,74,80,80,single,1,True,3.334,35,35,0.7714285714285715,77.14285714285715,2025-04-27,25,6,0.277777777777778,0.22710622710622777,22,1,Stable,6,8.108108108108109
la noia | angelina mango,la noia,Angelina Mango,2025-05-14,2025-05-14,47,47,47,1,80,80,80,single,1,False,3.152066666666667,1,1,1.0,100.0,2025-05-14,47,0,0.0,0.0,0,0,Stable,0,0.0
la ranger (feat. myke towers) | the academy: segunda misión & justin quiles & lenny tavárez,LA RANGER (feat. Myke Towers),The Academy: Segunda Misión & Justin Quiles & Lenny Tavárez,2025-03-31,2025-07-16,7,3,45,107,64,83,78,album,9,True,3.8289666666666666,108,108,0.9907407407407407,99.07407407407408,2025-04-11,3,11,0.3829914379200218,-0.017506220733164976,4,38,Stable,14,21.875
la raíz d€l mal | cruz cafuné,la raíz d€l mal,Cruz Cafuné,2025-07-21,2025-07-26,42,42,50,4,54,61,61,single,6,True,2.22945,6,6,0.6666666666666666,66.66666666666666,2025-07-21,42,0,2.200000000000001,2.1999999999999966,0,8,Declining,7,12.962962962962962
la reina | lola indigo,LA REINA,Lola Indigo,2025-06-16,2025-11-26,17,4,48,162,29,80,73,single,1,False,2.5,164,164,0.9878048780487805,98.78048780487805,2025-06-20,4,4,0.12665952543253162,0.017339368099570665,13,31,Stable,44,151.72413793103448
la rijana | saiko,LA RIJANA,SAIKO,2025-04-28,2025-04-29,41,41,47,2,57,60,60,album,16,False,2.2862,2,2,1.0,100.0,2025-04-28,41,0,5.999999999999992,2.99999999999999,0,6,Declining,3,5.263157894736842
la rizos [dime si le comento a la pura] | las 2k & chardo chardemio & melody records international,La Rizos [Dime Si Le Comento a la Pura],Las 2K & Chardo Chardemio & Melody Records International,2025-08-25,2025-11-06,41,22,48,69,68,74,72,single,1,False,3.6353166666666668,74,74,0.9324324324324325,93.24324324324324,2025-09-15,22,21,0.14764340518816216,0.02396784800876978,19,7,Stable,4,5.88235294117647
la roja baila - himno oficial de la selección española | sergio ramos & niña pastori & redone,La roja baila - Himno oficial de la selección española,Sergio Ramos & Niña Pastori & RedOne,2025-07-15,2025-07-16,9,9,9,2,56,58,58,single,1,False,3.9230666666666667,2,2,1.0,100.0,2025-07-15,9,0,-1.7001631767970826e-15,1.9999999999999944,0,0,Stable,2,3.571428571428571
la sevillana - sevillanas | omar montes,LA SEVILLANA - SEVILLANAS,Omar Montes,2025-05-05,2025-07-03,8,8,47,60,77,77,60,single,1,False,3.672433333333333,60,60,1.0,100.0,2025-05-05,8,0,0.6965268130036122,-0.5108363434287311,0,39,Stable,-17,-22.07792207792208
la sevillana | omar montes,LA SEVILLANA,Omar Montes,2025-04-14,2025-05-04,19,3,9,21,59,77,77,single,1,False,3.672433333333333,21,21,1.0,100.0,2025-04-20,3,6,-0.18181818181818182,0.8168831168831165,16,-10,Stable,18,30.508474576271187
la torre picasso | arde bogotá,La Torre Picasso,Arde Bogotá,2025-09-15,2025-09-15,46,46,46,1,50,50,50,single,1,False,8.076216666666667,1,1,1.0,100.0,2025-09-15,46,0,0.0,0.0,0,0,Stable,0,0.0
la vida sin ti | rels b,La Vida Sin Ti,Rels B,2025-04-28,2025-06-29,11,8,47,63,65,82,76,album,13,False,2.7411666666666665,63,63,1.0,100.0,2025-05-02,8,4,0.6943644393241167,-0.028609831029185774,3,36,Stable,11,16.923076923076923
la vida sin ti | rels b & lia kali,La Vida Sin Ti,Rels B & Lia Kali,2025-04-25,2025-04-27,15,15,17,3,58,73,73,single,1,False,2.7411666666666665,3,3,1.0,100.0,2025-04-25,15,0,1.0000000000000047,7.500000000000009,0,2,Declining,15,25.862068965517242
la vuelta | feid,LA VUELTA,Feid,2024-12-02,2024-12-02,48,48,48,1,0,0,0,album,10,False,2.032,1,1,1.0,100.0,2024-12-02,48,0,0.0,0.0,0,0,Stable,0,
la última | quevedo,LA ÚLTIMA,Quevedo,2025-02-03,2025-03-23,1,1,43,48,72,84,78,single,1,False,2.8387,49,49,0.9795918367346939,97.95918367346938,2025-02-03,1,0,1.10204081632653,-0.025998697351281415,0,42,Declining,6,8.333333333333332
la_original.mp3 | emilia,La_Original.mp3,Emilia,2024-11-04,2025-06-03,24,10,50,202,0,85,79,album,13,False,2.34375,212,212,0.9528301886792453,95.28301886792453,2025-03-08,10,124,0.04180094503825785,0.01791801854988749,14,26,Stable,79,
lady madrizzz | céro,lady madrizZz,céro,2024-11-03,2025-03-02,47,8,49,118,67,79,75,single,1,False,2.183666666666667,120,120,0.9833333333333333,98.33333333333333,2024-11-16,8,13,0.30745127255595844,-0.05516417779628195,39,2,Stable,8,11.940298507462686
laguna | mora,LAGUNA,Mora,2024-08-30,2024-09-02,11,11,28,4,0,76,76,album,15,True,4.109883333333333,4,4,1.0,100.0,2024-08-30,11,0,6.0,23.100000000000005,0,17,Declining,76,
lala | myke towers,LALA,Myke Towers,2024-06-29,2025-09-24,42,1,49,310,78,99,85,album,23,True,3.2986666666666666,453,453,0.6843267108167771,68.43267108167771,2024-07-05,1,6,0.16441371448596856,-0.03850142443830606,41,7,Stable,7,8.974358974358974
las babys | aitana,LAS BABYS,Aitana,2024-06-09,2024-08-29,5,4,40,82,63,83,79,single,1,False,2.5637833333333333,82,82,1.0,100.0,2024-06-11,4,2,0.32899075978711595,0.04844309487271555,1,35,Stable,16,25.396825396825395
las bratz (remix) | aissa & jc reyes & saiko,Las Bratz (Remix),Aissa & JC Reyes & Saiko,2024-05-18,2024-05-27,49,44,47,10,76,76,76,single,1,True,7.410516666666667,10,10,1.0,100.0,2024-05-20,44,2,-0.0060606060606056235,1.6304337637882413e-15,5,-2,Stable,0,0.0
last christmas - single version | wham!,Last Christmas - Single Version,Wham!,2024-12-23,2024-12-27,49,4,6,5,89,89,89,album,16,False,4.432666666666667,5,5,1.0,100.0,2024-12-25,4,2,-11.000000000000009,-1.3020142963259684e-14,45,-43,Improving,0,0.0
latte (feat. maria becerra) | the academy: segunda misión & sech & dalex,LATTE (feat. Maria Becerra),The Academy: Segunda Misión & Sech & Dalex,2025-03-31,2025-03-31,43,43,43,1,53,53,53,album,9,True,4.342233333333334,1,1,1.0,100.0,2025-03-31,43,0,0.0,0.0,0,0,Stable,0,0.0
let it snow! let it snow! let it snow! (with the b. swanson quartet) | frank sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2024-12-25,2024-12-25,33,33,33,1,91,91,91,album,14,False,2.590883333333333,1,1,1.0,100.0,2024-12-25,33,0,0.0,0.0,0,0,Stable,0,0.0
let it snow! let it snow! let it snow! | dean martin,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2024-12-25,2024-12-27,15,15,27,3,95,95,95,album,12,False,1.9524333333333332,3,3,1.0,100.0,2024-12-25,15,0,6.0000000000000036,1.6699649703289975e-15,0,12,Declining,0,0.0
like i can (feat. aitana) | sam smith & aitana,Like I Can (feat. Aitana),Sam Smith & Aitana,2025-08-10,2025-08-10,42,42,42,1,38,38,38,single,1,False,2.77845,1,1,1.0,100.0,2025-08-10,42,0,0.0,0.0,0,0,Stable,0,0.0
lo que no ves de mí | juanjo bona,Lo que no ves de mí,Juanjo Bona,2025-04-18,2025-04-18,38,38,38,1,69,69,69,single,1,False,2.4,1,1,1.0,100.0,2025-04-18,38,0,0.0,0.0,0,0,Stable,0,0.0
lo que tiene | morad & beny jr & rvfv,Lo Que Tiene,Morad & Beny Jr & Rvfv,2025-03-10,2025-11-23,12,5,41,254,61,82,75,single,1,False,4.32,259,259,0.9806949806949807,98.06949806949807,2025-03-13,5,3,0.14636186054515796,-0.012661402676909062,7,29,Stable,14,22.950819672131146
lokita | mora,LOKITA,Mora,2024-08-30,2024-09-02,13,13,39,4,0,75,75,album,15,True,2.5692333333333335,4,4,1.0,100.0,2024-08-30,13,0,9.300000000000002,22.800000000000008,0,26,Declining,75,
lollipop | darell,Lollipop,Darell,2024-10-02,2025-01-17,43,1,50,105,64,95,90,album,18,True,3.3324333333333334,108,108,0.9722222222222222,97.22222222222221,2024-10-21,1,19,0.449875596102011,0.11378809869375862,42,7,Stable,26,40.625
los del espacio | lit killah,Los del Espacio,LIT killah,2024-06-04,2025-02-16,16,2,50,257,72,95,85,single,1,False,5.633333333333334,258,258,0.9961240310077519,99.6124031007752,2024-06-09,2,5,0.1980597061351914,-0.03295940412632339,14,34,Stable,13,18.055555555555554
los días contados | quevedo,LOS DÍAS CONTADOS,Quevedo,2025-11-24,2025-11-27,4,4,6,4,64,70,70,album,18,False,2.69905,4,4,1.0,100.0,2025-11-24,4,0,0.5000000000000001,2.0000000000000053,0,2,Stable,6,9.375
los pits | bad bunny,LOS PITS,Bad Bunny,2024-10-14,2024-10-20,20,20,50,7,0,85,85,album,22,True,4.18085,7,7,1.0,100.0,2024-10-14,20,0,5.107142857142857,9.714285714285715,0,30,Declining,85,
los ángeles | aitana,Los Ángeles,Aitana,2024-05-18,2024-08-05,20,20,44,80,84,84,81,single,1,False,2.641383333333333,80,80,1.0,100.0,2024-05-18,20,0,0.27085091420534474,-0.020991561181434006,0,24,Stable,-3,-3.571428571428571
luces de tecno | feid,LUCES DE TECNO,Feid,2024-09-30,2025-02-03,7,7,46,124,0,82,80,album,15,False,2.7297666666666665,127,127,0.9763779527559056,97.63779527559055,2024-09-30,7,0,0.18868922108575917,0.10020141620771038,0,39,Stable,80,
luchas mentales | eladio carrion,Luchas Mentales,Eladio Carrion,2025-01-21,2025-01-21,43,43,43,1,66,66,66,album,17,False,2.7805833333333334,1,1,1.0,100.0,2025-01-21,43,0,0.0,0.0,0,0,Stable,0,0.0
luna llena | beny jr,Luna llena,Beny Jr,2025-07-31,2025-11-27,40,4,26,119,69,77,76,album,13,False,2.830766666666667,120,120,0.9916666666666667,99.16666666666667,2025-10-14,4,75,-0.1189502919811994,0.04083463894032171,36,-14,Stable,7,10.144927536231885
luna | feid,LUNA,Feid,2024-12-02,2025-11-27,28,2,50,357,0,97,88,album,10,False,3.28,361,361,0.9889196675900277,98.89196675900277,2025-01-11,2,40,0.05125306666511937,-0.006520767870264016,26,22,Stable,88,
luna | saiko,LUNA,SAIKO,2025-04-28,2025-05-09,9,9,47,12,61,70,70,album,16,False,4.015383333333333,12,12,1.0,100.0,2025-04-28,9,0,3.4160839160839154,0.7447552447552441,0,38,Declining,9,14.754098360655737
lunch | billie eilish,LUNCH,Billie Eilish,2025-05-19,2025-05-30,34,20,44,12,62,95,95,album,10,False,2.9931,12,12,1.0,100.0,2025-05-25,20,6,-0.27272727272727315,1.972027972027972,14,10,Stable,33,53.2258064516129
m.a.i | milo j,M.A.I,Milo j,2025-01-17,2025-04-30,40,4,50,100,82,89,86,album,9,False,3.0671166666666667,104,104,0.9615384615384616,96.15384615384616,2025-01-31,4,14,0.2736513651365136,0.09644764476447633,36,10,Stable,4,4.878048780487805
ma meilleure ennemie (from the series arcane league of legends) | stromae & pomme & arcane,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae & Pomme & Arcane,2025-11-27,2025-11-27,38,38,38,1,77,77,77,single,1,False,2.4662166666666665,1,1,1.0,100.0,2025-11-27,38,0,0.0,0.0,0,0,Stable,0,0.0
madrid city | ana mena,Madrid City,Ana Mena,2024-09-30,2025-04-15,16,13,49,181,0,79,77,single,1,False,2.8787833333333332,198,198,0.9141414141414141,91.41414141414141,2025-01-03,13,95,0.0766417744318297,0.04050958249853302,3,33,Stable,77,
mal de amores | natos y waor & israel b,Mal de amores,Natos y Waor & Israel B,2025-02-11,2025-02-17,45,29,40,4,56,64,64,single,1,False,4.2511833333333335,7,7,0.5714285714285714,57.14285714285714,2025-02-15,29,4,-0.7000000000000004,2.499999999999993,16,-5,Stable,8,14.285714285714285
mala suerte | lola indigo & dellafuente,MALA SUERTE,Lola Indigo & DELLAFUENTE,2024-09-03,2024-09-09,36,32,44,7,59,69,69,single,1,False,3.5857,7,7,1.0,100.0,2024-09-06,32,3,0.6428571428571425,1.607142857142857,4,8,Stable,10,16.94915254237288
malicia | dellafuente,Malicia,DELLAFUENTE,2025-06-16,2025-06-21,29,29,49,6,25,50,50,album,10,False,2.9583333333333335,6,6,1.0,100.0,2025-06-16,29,0,3.6285714285714286,3.9428571428571413,0,20,Declining,25,100.0
mama's boy | eladio carrion,Mama's Boy,Eladio Carrion,2025-01-21,2025-01-21,34,34,34,1,66,66,66,album,17,False,3.7045333333333335,1,1,1.0,100.0,2025-01-21,34,0,0.0,0.0,0,0,Stable,0,0.0
mamasota | manuel turizo & yandel,Mamasota,Manuel Turizo & Yandel,2025-03-15,2025-03-15,50,50,50,1,78,78,78,single,1,False,3.607066666666667,1,1,1.0,100.0,2025-03-15,50,0,0.0,0.0,0,0,Stable,0,0.0
mami chula | jhayco & quevedo,Mami Chula,Jhayco & Quevedo,2024-05-18,2024-09-18,6,6,48,118,85,86,80,single,1,False,3.6766666666666667,124,124,0.9516129032258065,95.16129032258065,2024-05-18,6,0,0.30410599702723334,-0.05598954053590159,0,42,Stable,-5,-5.88235294117647
mamichula - con nicki nicole | trueno,Mamichula - con Nicki Nicole,Trueno,2025-02-18,2025-04-05,49,7,50,44,83,89,86,album,10,False,3.65335,47,47,0.9361702127659575,93.61702127659575,2025-03-04,7,14,0.7124735729386892,0.047357293868922776,42,1,Stable,3,3.614457831325301
manos rotas | dellafuente & morad,Manos Rotas,DELLAFUENTE & Morad,2024-11-18,2025-11-23,13,1,42,329,44,85,72,single,1,False,2.8099,371,371,0.8867924528301887,88.67924528301887,2024-11-29,1,11,0.18040591997519873,-0.03470066518846997,12,29,Stable,28,63.63636363636363
maquillaje - remix | refracted arg,Maquillaje - Remix,refracted arg,2025-04-21,2025-04-24,32,32,33,4,0,52,52,album,7,False,3.4557,4,4,1.0,100.0,2025-04-21,32,0,1.2000000000000055,16.7,0,1,Declining,52,
maquillaje - remix | renn & myke towers & nio garcia,Maquillaje - Remix,Renn & Myke Towers & Nio Garcia,2025-07-10,2025-07-14,37,25,25,4,75,76,76,single,1,True,4.7713833333333335,5,5,0.8,80.0,2025-07-14,25,4,-3.599999999999998,0.2999999999999958,12,-12,Improving,1,1.3333333333333335
